 timedelta, ntokenstitle, ntokenscontent, nuniquetokens, nnonstopwords, nnonstopuniquetokens, numhrefs, numselfhrefs, numimgs, numvideos, averagetokenlength, numkeywords, datachannelislifestyle, datachannelisentertainment, datachannelisbus, datachannelissocmed, datachannelistech, datachannelisworld, kwminmin, kwmaxmin, kwavgmin, kwminmax, kwmaxmax, kwavgmax, kwminavg, kwmaxavg, kwavgavg, selfreferenceminshares, selfreferencemaxshares, selfreferenceavgsharess, weekdayismonday, weekdayistuesday, weekdayiswednesday, weekdayisthursday, weekdayisfriday, weekdayissaturday, weekdayissunday, isweekend, LDA00, LDA01, LDA02, LDA03, LDA04, globalsubjectivity, globalsentimentpolarity, globalratepositivewords, globalratenegativewords, ratepositivewords, ratenegativewords, avgpositivepolarity, minpositivepolarity, maxpositivepolarity, avgnegativepolarity, minnegativepolarity, maxnegativepolarity, titlesubjectivity, titlesentimentpolarity, abstitlesubjectivity, abstitlesentimentpolarity, shares
654,10,970,0.508073196,0.999999998,0.704626333,5,2,0,26,4.420618557,6,0,1,0,0,0,0,217,1600,526.5,1600,617900,327466.6667,1600,6988.920455,3564.936919,1600,1900,1750,1,0,0,0,0,0,0,0,0.033334843,0.380299843,0.033391563,0.519640336,0.033333415,0.461635264,0.002665975,0.056701031,0.055670103,0.504587156,0.495412844,0.460913617,0.05,1,-0.434986772,-1,-0.05,0,0,0.5,0,1200
654,11,139,0.633093521,0.999999989,0.727272719,5,1,1,4,4.438848921,6,0,0,1,0,0,0,217,1200,511.1666667,6600,617900,150533.3333,2580.498715,3471.428571,3076.912941,0,0,0,1,0,0,0,0,0,0,0,0.650527946,0.033335874,0.033437708,0.033333744,0.249364727,0.514879565,0.081456391,0.043165468,0.035971223,0.545454545,0.454545455,0.372727273,0.136363636,0.6,-0.226111111,-0.4,-0.155555556,0,0,0.5,0,947
654,11,432,0.552693207,0.999999996,0.680297395,6,3,1,0,4.969907407,5,0,0,0,0,0,1,217,849,427,25200,617900,263120,1973.956023,5433.96,3508.473458,3100,4400,3750,1,0,0,0,0,0,0,0,0.040352541,0.040014874,0.508848522,0.040000568,0.370783496,0.513501902,0.149555621,0.046296296,0.013888889,0.769230769,0.230769231,0.326975108,0.05,0.8,-0.306944444,-0.6,-0.125,0.333333333,-0.166666667,0.166666667,0.166666667,27700
654,11,357,0.560906514,0.999999996,0.704035871,4,2,10,0,4.81512605,5,0,0,0,0,1,0,217,483,345.6,27300,617900,158880,2625.549296,3332.484848,3077.578646,24400,24400,24400,1,0,0,0,0,0,0,0,0.040246714,0.040003011,0.040092967,0.040000324,0.839656985,0.478897079,0.154374829,0.056022409,0.019607843,0.740740741,0.259259259,0.356168831,0.1,0.85,-0.171031746,-0.25,-0.05,0,0,0.5,0,2900
654,8,135,0.697674413,0.999999987,0.813333322,3,0,0,0,4.748148148,6,0,0,0,0,1,0,217,400,287.2,0,617900,249116.6667,0,5397.889401,3121.986927,0,0,0,1,0,0,0,0,0,0,0,0.033335297,0.033336116,0.196837817,0.033334506,0.703156263,0.564583333,0.26875,0.037037037,0,1,0,0.43,0.1,0.8,0,0,0,0.1,0,0.4,0,16600
654,11,462,0.541202671,0.999999996,0.709677417,17,5,10,1,4.33982684,8,0,0,0,0,0,0,217,1000,480.875,1300,617900,321350,885.2,9000,4279.359499,1300,3400,2375,1,0,0,0,0,0,0,0,0.025000864,0.190825548,0.025042518,0.734131,0.02500007,0.61863711,0.25585162,0.047619048,0.004329004,0.916666667,0.083333333,0.47362259,0.05,1,-0.375,-0.625,-0.125,0,0,0.5,0,992
654,10,1050,0.465004793,0.999999999,0.621542939,21,1,0,0,5.388571429,5,0,0,1,0,0,0,217,2100,730,1900,617900,182740,1137.888889,5048.831461,3124.542209,0,0,0,1,0,0,0,0,0,0,0,0.839999639,0.040000152,0.040000079,0.040000071,0.040000058,0.381294082,0.213439131,0.068571429,0.006666667,0.911392405,0.088607595,0.337610931,0.033333333,1,-0.185714286,-0.5,-0.05,0.5,0.5,0,0.5,1200
654,10,165,0.666666663,0.99999999,0.809999992,5,4,7,1,4.363636364,7,0,0,0,0,0,0,217,1200,569,4200,617900,356457.1429,2260,6988.920455,3940.854165,912,5000,2956,1,0,0,0,0,0,0,0,0.028572078,0.028581127,0.028571501,0.885703802,0.028571491,0.462777778,0.022638889,0.024242424,0.036363636,0.4,0.6,0.3375,0.2,0.55,-0.187268519,-0.375,-0.125,0.9,0.7,0.4,0.7,1300
654,5,249,0.562248994,0.999999994,0.69480519,2,2,1,0,4.979919679,4,0,0,1,0,0,0,217,1200,541.25,4900,617900,197250,2580.498715,3373.611111,3019.067118,8900,8900,8900,1,0,0,0,0,0,0,0,0.55187218,0.050002799,0.298121912,0.050001911,0.050001198,0.441396104,0.215097403,0.040160643,0.004016064,0.909090909,0.090909091,0.333636364,0.1,0.5,-0.125,-0.125,-0.125,0,0,0.5,0,3200
654,14,331,0.540624998,0.999999995,0.599999997,2,2,11,0,4.453172205,7,0,1,0,0,0,0,217,1500,596.7142857,22300,617900,135742.8571,2586.1125,25166.66667,7257.082379,1500,1500,1500,1,0,0,0,0,0,0,0,0.0286109,0.885229891,0.028572343,0.029003496,0.028583369,0.446962215,-0.032944257,0.036253776,0.033232628,0.52173913,0.47826087,0.318560606,0.1,0.8,-0.388383838,-0.625,-0.155555556,1,-0.625,0.5,0.625,919
654,11,142,0.742857138,0.999999988,0.869047609,3,2,1,0,4.626760563,9,0,0,1,0,0,0,217,1700,625.4444444,3500,617900,113400,2167.113281,9000,3654.651746,1500,1500,1500,1,0,0,0,0,0,0,0,0.426611251,0.506090959,0.022310712,0.022645443,0.022341634,0.609259259,0.168518519,0.049295775,0.014084507,0.777777778,0.222222222,0.330952381,0.1,0.5,-0.4,-0.4,-0.4,0.333333333,0.166666667,0.166666667,0.166666667,2100
654,8,276,0.546816477,0.999999994,0.674999996,4,1,1,0,4.753623188,5,0,0,1,0,0,0,217,476,332.25,0,617900,153335.2,0,3255.491979,1518.998139,1600,1600,1600,1,0,0,0,0,0,0,0,0.640034818,0.041306977,0.040000454,0.040000476,0.238657274,0.509686147,0.178733766,0.036231884,0.014492754,0.714285714,0.285714286,0.558214286,0.3,1,-0.4125,-0.75,-0.2,0,0,0.5,0,838
654,11,505,0.586419752,0.999999997,0.739938078,11,3,1,0,4.625742574,8,0,1,0,0,0,0,217,1000,463.3333333,0,617900,107462.5,0,4615.590909,2223.345753,503,1900,1201.5,1,0,0,0,0,0,0,0,0.02505819,0.025487707,0.025024098,0.899429616,0.025000389,0.343793416,0.074595886,0.041584158,0.027722772,0.6,0.4,0.285804473,0.033333333,0.5,-0.159013605,-0.5,-0.05,0.1,-0.1,0.4,0.1,7400
654,8,252,0.579365077,0.999999993,0.781690135,10,7,1,1,4.253968254,7,0,1,0,0,0,0,217,3700,935.8571429,3700,617900,115357.1429,1671,5554.166667,3172.568468,790,2000,1397.5,1,0,0,0,0,0,0,0,0.028573728,0.641815247,0.028711504,0.272209298,0.028690223,0.573860214,0.146935287,0.035714286,0.015873016,0.692307692,0.307692308,0.268253968,0.1,0.5,-0.277564103,-0.6,-0.076923077,0.4,0.4,0.1,0.4,12400
654,11,167,0.610778439,0.999999991,0.629310339,14,3,9,1,4.982035928,5,0,0,0,0,0,1,217,539,369.4,53100,617900,281780,3009.032178,4808.571613,3823.515423,1900,1900,1900,1,0,0,0,0,0,0,0,0.040002023,0.040023085,0.252437187,0.627523581,0.040014124,0.622727273,-0.322727273,0.02994012,0.041916168,0.416666667,0.583333333,0.372,0.16,0.5,-0.702380952,-1,-0.166666667,0,0,0.5,0,3500
654,7,278,0.600732599,0.999999993,0.778523485,6,2,1,0,4.582733813,6,0,1,0,0,0,0,217,1200,518.5,696,617900,132132.6667,696,5292.857143,2844.487271,696,696,696,1,0,0,0,0,0,0,0,0.033663849,0.654449477,0.033338985,0.245160853,0.033386836,0.455567995,0.152119719,0.061151079,0.021582734,0.739130435,0.260869565,0.328615992,0.033333333,0.6,-0.195833333,-0.4,-0.125,0,0,0.5,0,2000
654,8,262,0.70238095,0.999999995,0.76373626,12,1,1,0,5.053435115,5,0,0,1,0,0,0,217,735,428.5,0,617900,162320,0,3255.491979,2178.652035,0,0,0,1,0,0,0,0,0,0,0,0.83799133,0.040639441,0.040003195,0.041362805,0.040003229,0.456818182,0.234090909,0.038167939,0.003816794,0.909090909,0.090909091,0.482727273,0.2,0.8,-0.3,-0.3,-0.3,0,0,0.5,0,1500
654,9,503,0.49502982,0.999999997,0.648648646,5,0,1,0,5.097415507,6,0,0,0,0,1,0,217,400,284,0,617900,146133.3333,0,5397.889401,2530.907854,0,0,0,1,0,0,0,0,0,0,0,0.03334127,0.033342543,0.033340987,0.033338508,0.866636692,0.427306515,0.127668145,0.047713718,0.023856859,0.666666667,0.333333333,0.348655303,0.1,1,-0.265277778,-0.666666667,-0.025,0,0,0.5,0,977
654,12,480,0.530916843,0.999999996,0.708633091,2,0,1,0,4.572916667,4,0,0,1,0,0,0,217,336,290.3333333,0,617900,210675,0,3255.491979,2043.743454,0,0,0,1,0,0,0,0,0,0,0,0.553201819,0.050009451,0.296779034,0.050005569,0.050004126,0.395907534,0.168066535,0.064583333,0.0125,0.837837838,0.162162162,0.310948192,0.033333333,0.8,-0.218055556,-0.4,-0.125,0,0,0.5,0,1700
654,8,2193,0.40240518,0.999999999,0.630258899,78,10,14,0,4.544003648,6,0,0,0,1,0,0,217,537,349,0,617900,138366.6667,0,4801.181818,3285.959502,549,2700,1649.857143,1,0,0,0,0,0,0,0,0.524460446,0.37360137,0.033459969,0.034834482,0.033643734,0.502983294,0.185142608,0.057911537,0.015959872,0.783950617,0.216049383,0.402762212,0.033333333,1,-0.267477324,-1,-0.071428571,0.95,0.75,0.45,0.75,2200
654,10,274,0.569343064,0.999999994,0.691428567,14,3,9,0,5.080291971,7,0,0,0,0,0,0,217,2700,789.5714286,2700,617900,198642.8571,2228.179487,4808.571613,3440.486657,3000,3000,3000,1,0,0,0,0,0,0,0,0.028667796,0.171534692,0.02861089,0.742614485,0.028572136,0.473232323,0.157525253,0.047445255,0.018248175,0.722222222,0.277777778,0.373543124,0.033333333,1,-0.241111111,-0.5,-0.1,0,0,0.5,0,1100
654,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,217,1000,425.4285714,0,617900,107012.5,0,4089.125,2642.013288,0,0,0,1,0,0,0,0,0,0,0,0.02656315,0.025247763,0.025394379,0.025352769,0.897441939,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.15,0.1,0.15,5900
654,6,233,0.609442057,0.999999993,0.751824812,3,1,1,3,4.596566524,6,0,0,1,0,0,0,217,640,396.3333333,44700,617900,162183.3333,2580.498715,5554.166667,3338.338334,1200,1200,1200,1,0,0,0,0,0,0,0,0.53388383,0.0342701,0.033333443,0.365179078,0.033333549,0.470687646,0.022552448,0.021459227,0.021459227,0.5,0.5,0.3,0.1,0.6,-0.220384615,-0.5,-0.076923077,0.333333333,0.25,0.166666667,0.25,2000
654,11,114,0.743119259,0.999999986,0.811594191,3,2,0,1,4.859649123,7,0,1,0,0,0,0,217,1200,631.1666667,0,617900,111871.4286,0,4036.792793,2803.519207,6700,6700,6700,1,0,0,0,0,0,0,0,0.028571864,0.742823514,0.170778186,0.028654407,0.029172028,0.438068182,0.079545455,0.026315789,0.00877193,0.75,0.25,0.345454545,0.136363636,0.5,-0.4,-0.4,-0.4,0,0,0.5,0,20900
654,12,920,0.439956331,0.999999998,0.674468084,4,4,1,0,4.336956522,6,0,0,1,0,0,0,217,940,475.8333333,4000,617900,155116.6667,1796.923077,5048.831461,2810.186793,1700,1700,1700,1,0,0,0,0,0,0,0,0.633515518,0.265177769,0.033500126,0.033334687,0.0344719,0.548910068,0.216705767,0.044565217,0.015217391,0.745454545,0.254545455,0.415986696,0.05,1,-0.21547619,-0.5,-0.05,0,0,0.5,0,2700
654,14,111,0.754545448,0.999999984,0.90476189,3,2,0,0,4.837837838,5,0,0,0,1,0,0,217,1200,497.6,26800,617900,270580,2838.022059,8974.006494,4891.309301,0,0,0,1,0,0,0,0,0,0,0,0.61225645,0.04043292,0.040159421,0.267080733,0.040070477,0.404431217,0.146825397,0.072072072,0.027027027,0.727272727,0.272727273,0.401041667,0.033333333,0.5,-0.31547619,-0.8,-0.071428571,0.45,0.45,0.05,0.45,8500
654,10,239,0.60869565,0.999999993,0.762962957,7,4,0,0,4.464435146,8,0,0,0,0,1,0,217,919,464.3333333,0,617900,97312.625,0,3331.81466,1866.980977,1700,1700,1700,1,0,0,0,0,0,0,0,0.025088802,0.02506149,0.025003881,0.025000907,0.89984492,0.366243177,0.11653962,0.054393305,0.012552301,0.8125,0.1875,0.273085248,0.1,0.5,-0.211111111,-0.3,-0.166666667,0.35,-0.04375,0.15,0.04375,1600
654,6,203,0.691919188,0.999999993,0.799999994,6,2,8,0,4.911330049,7,0,0,0,0,0,0,217,397,305.5,0,617900,188200,0,4808.571613,2107.68375,42500,42500,42500,1,0,0,0,0,0,0,0,0.02857885,0.028587529,0.028575905,0.885682871,0.028574845,0.245833333,0.220833333,0.014778325,0.004926108,0.75,0.25,0.466666667,0.2,1,-0.125,-0.125,-0.125,0.454545455,0.136363636,0.045454545,0.136363636,1000
654,10,72,0.833333322,0.999999976,0.902439002,5,1,0,0,4.680555556,5,0,0,0,0,0,0,217,618,379.4,4200,617900,495160,1519,6988.920455,4234.428331,0,0,0,1,0,0,0,0,0,0,0,0.040000426,0.227342171,0.040000307,0.652656739,0.040000356,0.533333333,0.333333333,0.027777778,0,1,0,0.5,0.5,0.5,0,0,0,0,0,0.5,0,645
654,9,720,0.46590909,0.999999998,0.625581394,5,5,10,0,4.566666667,6,0,0,0,0,1,0,217,1300,519,1300,617900,125783.3333,1300,3331.81466,2502.785138,965,9800,4755,1,0,0,0,0,0,0,0,0.03343444,0.033409983,0.033338717,0.033333614,0.866483247,0.455225184,0.135933584,0.054166667,0.0125,0.8125,0.1875,0.283394383,0.05,0.6,-0.172685185,-0.433333333,-0.1,1,0,0.5,0,1100
654,11,94,0.784946228,0.999999981,0.907407391,4,3,0,0,4.553191489,8,0,0,0,0,1,0,217,4800,1017.714286,0,617900,104100,0,5433.96,3045.875974,1700,4500,3100,1,0,0,0,0,0,0,0,0.025261916,0.025027678,0.154455641,0.025035532,0.770219234,0.304166667,0.25625,0.053191489,0,1,0,0.443333333,0.166666667,0.8,0,0,0,0.2375,-0.0625,0.2625,0.0625,1400
654,10,1015,0.467413441,0.999999998,0.624999999,12,5,1,15,4.593103448,10,0,1,0,0,0,0,217,717,423,0,617900,95800,0,8475.238095,3638.552898,595,5100,2448.75,1,0,0,0,0,0,0,0,0.020694726,0.91903276,0.02012058,0.020151034,0.0200009,0.431559033,0.12913893,0.038423645,0.009852217,0.795918367,0.204081633,0.340675991,0.1,0.75,-0.261388889,-0.5,-0.05,0,0,0.5,0,2300
654,12,234,0.596566521,0.999999994,0.703703699,11,2,8,1,4.713675214,8,0,1,0,0,0,0,217,1000,492.8333333,0,617900,103262.5,0,5783.4,2945.687012,3000,10700,6850,1,0,0,0,0,0,0,0,0.025000148,0.899711769,0.025000206,0.025287799,0.025000078,0.490838945,0.065137486,0.047008547,0.025641026,0.647058824,0.352941176,0.323002755,0.1,0.6,-0.363425926,-1,-0.125,0.9,-0.5,0.4,0.5,2600
654,9,233,0.665178568,0.999999993,0.812499994,7,2,1,0,4.793991416,8,0,0,1,0,0,0,217,441,332.8333333,0,617900,115675,0,3255.491979,1898.669909,2100,2100,2100,1,0,0,0,0,0,0,0,0.454288074,0.025011397,0.112628209,0.02500643,0.383065889,0.411538462,0.129487179,0.030042918,0.017167382,0.636363636,0.363636364,0.347619048,0.1,0.5,-0.1875,-0.3,-0.05,0.2,0.1,0.3,0.1,3200
654,10,288,0.62847222,0.999999995,0.765957443,6,5,1,0,5.454861111,7,0,0,0,0,0,1,217,532,372.7142857,1200,617900,276171.4286,910.6666667,5109.38674,3163.806795,725,1300,1108.333333,1,0,0,0,0,0,0,0,0.27578526,0.028575101,0.638474022,0.028592582,0.028573035,0.270848485,0.001454545,0.03125,0.03125,0.5,0.5,0.251447811,0.136363636,0.5,-0.185185185,-0.4,-0.05,0.1,0,0.4,0,1400
653,9,1393,0.384168482,0.999999999,0.57642487,14,3,1,2,4.64034458,6,0,0,0,1,0,0,217,515,367.2,0,617900,127200,0,4042.875,2885.97538,0,0,0,0,1,0,0,0,0,0,0,0.289371437,0.033378231,0.033353601,0.033389513,0.610507218,0.537487462,0.16918686,0.03948313,0.008614501,0.820895522,0.179104478,0.374954349,0.1,0.9,-0.302430556,-0.8,-0.05,0,0,0.5,0,6900
653,8,217,0.539603958,0.999999992,0.645669286,4,2,1,0,4.700460829,6,0,0,0,0,1,0,217,3100,810.6666667,3000,617900,125683.3333,1821,3338.92228,2810.67706,8000,8000,8000,0,1,0,0,0,0,0,0,0.033396176,0.033338386,0.201503479,0.033335291,0.698426667,0.487875696,0.148719852,0.023041475,0,1,0,0.416415584,0.136363636,1,0,0,0,0,0,0.5,0,939
653,6,298,0.561224488,0.999999995,0.715846991,6,0,1,0,4.66442953,8,0,0,0,0,1,0,217,1000,486,0,617900,112750,0,5480.190909,2701.857552,0,0,0,0,1,0,0,0,0,0,0,0.025030578,0.025001381,0.160263635,0.025000535,0.764703871,0.450670996,0.08262987,0.020134228,0.013422819,0.6,0.4,0.266287879,0.136363636,0.5,-0.192857143,-0.4,-0.071428571,0,0,0.5,0,1200
653,11,314,0.58653846,0.999999995,0.743315504,7,2,1,1,4.713375796,6,0,1,0,0,0,0,217,1200,517.6,0,617900,129350,0,6366.666667,3104.594054,1700,1700,1700,0,1,0,0,0,0,0,0,0.033339524,0.033934107,0.033337528,0.86605261,0.033336231,0.430568356,0.212945119,0.066878981,0.006369427,0.913043478,0.086956522,0.361796537,0.1,1,-0.098214286,-0.125,-0.071428571,0.5,0.5,0,0.5,1300
653,12,300,0.708487082,0.999999995,0.837696331,5,3,0,21,4.54,7,0,0,0,0,0,1,217,414,343.6666667,0,617900,363728.5714,0,6848.850829,3522.34374,22800,22800,22800,0,1,0,0,0,0,0,0,0.028572234,0.028586531,0.314299849,0.599967858,0.028573528,0.566206897,0.128843391,0.05,0.04,0.555555556,0.444444444,0.507333333,0.16,1,-0.325138889,-0.6,-0.1,1,0.85,0.5,0.85,1800
653,12,327,0.541795664,0.999999995,0.628571426,14,2,10,1,4.266055046,5,0,0,0,0,0,0,217,426,341,14800,617900,497280,2225.291139,6848.850829,4340.493112,2000,2200,2100,0,1,0,0,0,0,0,0,0.040000155,0.040020792,0.040000055,0.839978946,0.040000052,0.468275346,0.179741863,0.055045872,0.01529052,0.782608696,0.217391304,0.333501684,0.1,0.7,-0.17,-0.25,-0.1,0,0,0.5,0,1500
653,8,61,0.847457613,0.999999973,0.891891868,2,1,0,1,4.918032787,10,0,0,1,0,0,0,217,1700,764.625,0,617900,83050,0,3600,1876.790852,1300,1300,1300,0,1,0,0,0,0,0,0,0.499290624,0.020004173,0.23083323,0.020033425,0.229838549,0.372222222,0.170833333,0.049180328,0.016393443,0.75,0.25,0.375,0.25,0.5,-0.1,-0.1,-0.1,0.333333333,0.25,0.166666667,0.25,3100
653,10,196,0.656249997,0.99999999,0.874999992,3,0,0,0,4.423469388,5,0,1,0,0,0,0,217,1400,553.5,0,617900,151420,0,3263.909112,2215.915516,0,0,0,0,1,0,0,0,0,0,0,0.040005975,0.368706949,0.040060726,0.511138912,0.040087438,0.454761905,-0.075,0.015306122,0.025510204,0.375,0.625,0.4,0.1,0.6,-0.42,-0.5,-0.4,0,-0.2,0.5,0.2,1200
653,9,258,0.616279067,0.999999993,0.768211915,4,1,1,0,4.61627907,6,0,0,1,0,0,0,217,4000,1076.4,0,617900,145550,0,7000,3380.229568,0,0,0,0,1,0,0,0,0,0,0,0.866629215,0.033338743,0.033351962,0.033345061,0.033335019,0.480122655,0.123917749,0.065891473,0.019379845,0.772727273,0.227272727,0.323847721,0.033333333,0.5,-0.31,-0.4,-0.25,0,0,0.5,0,1800
653,10,229,0.626666664,0.999999992,0.773437494,5,2,1,0,4.681222707,7,0,0,0,1,0,0,217,428,334.4,0,617900,108114.2857,0,4124.04661,2324.74052,2500,2500,2500,0,1,0,0,0,0,0,0,0.50073441,0.028595547,0.328591092,0.028646054,0.113432896,0.437962963,0.330324074,0.056768559,0.004366812,0.928571429,0.071428571,0.471794872,0.033333333,1,-0.1875,-0.1875,-0.1875,1,0.5,0.5,0.5,1500
653,10,240,0.605042014,0.999999994,0.701298697,5,2,1,0,4.783333333,7,0,0,0,0,0,1,217,428,331.6,0,617900,186785.7143,0,4124.04661,2173.621392,1200,1200,1200,0,1,0,0,0,0,0,0,0.030673148,0.028585458,0.883469891,0.028647573,0.02862393,0.386935287,0.053479853,0.041666667,0.016666667,0.714285714,0.285714286,0.281850649,0.1,0.5,-0.322916667,-0.8,-0.1,0,0,0.5,0,49000
653,8,554,0.512572533,0.999999997,0.657142855,7,0,1,0,4.534296029,10,0,0,0,0,1,0,217,3400,1077.75,0,617900,79200,0,5950,2441.553295,0,0,0,0,1,0,0,0,0,0,0,0.020117948,0.206127323,0.116670179,0.12196092,0.53512363,0.487679117,0.097847663,0.032490975,0.032490975,0.5,0.5,0.401957071,0.0625,1,-0.168209877,-0.4,-0.1,0,0,0.5,0,7100
653,11,379,0.604838708,0.999999995,0.797169808,9,0,1,0,4.390501319,7,0,0,0,1,0,0,217,483,383.3333333,0,617900,138400,0,4975.230769,3163.569073,0,0,0,0,1,0,0,0,0,0,0,0.884248804,0.028587641,0.02867044,0.028654779,0.029838336,0.489009915,-0.007896942,0.036939314,0.021108179,0.636363636,0.363636364,0.276832096,0.1,0.6,-0.4984375,-0.8,-0.1875,0,0,0.5,0,2700
653,7,1534,0.410913872,0.999999999,0.584647739,25,3,11,0,4.9726206,8,0,0,0,0,1,0,217,1100,527.875,2600,617900,120587.5,1483,5480.190909,3671.94186,3900,9300,6600,0,1,0,0,0,0,0,0,0.025833571,0.025019544,0.025018357,0.02504248,0.899086048,0.484954133,0.138254935,0.039765319,0.016297262,0.709302326,0.290697674,0.410403804,0.05,1,-0.251746032,-0.8,-0.071428571,0,0,0.5,0,2100
653,12,1056,0.428571428,0.999999998,0.609195401,10,7,1,0,4.630681818,9,0,0,1,0,0,0,217,1100,528.5,0,617900,105777.7778,0,6450,2797.169877,578,1600,1126,0,1,0,0,0,0,0,0,0.47883534,0.022224701,0.131250873,0.023871647,0.343817439,0.501463536,0.258201798,0.043560606,0.006628788,0.867924528,0.132075472,0.419548748,0.1,1,-0.231632653,-0.8,-0.05,0,0,0.5,0,2800
653,10,304,0.663230238,0.999999995,0.794736838,3,2,1,10,4.526315789,9,0,0,0,0,0,0,217,444,359.2222222,37400,617900,309244.4444,3040.699153,8472.485149,4275.586933,9700,9700,9700,0,1,0,0,0,0,0,0,0.367538814,0.022337875,0.022235575,0.565456747,0.02243099,0.614460784,0.27640056,0.082236842,0.013157895,0.862068966,0.137931034,0.439238095,0.1,1,-0.345833333,-0.666666667,-0.05,0,0,0.5,0,2100
653,8,474,0.558139534,0.999999996,0.733812947,6,5,1,0,4.575949367,5,0,0,0,0,1,0,217,849,410.8,27700,617900,157560,3212.130342,6172.185185,3890.413908,1500,8600,4750,0,1,0,0,0,0,0,0,0.040196485,0.040007359,0.040095799,0.040000277,0.839700079,0.376978114,0.190593434,0.052742616,0.006329114,0.892857143,0.107142857,0.307121212,0.05,0.8,-0.188888889,-0.2,-0.166666667,0,0,0.5,0,2400
653,8,244,0.541666664,0.999999993,0.675675671,3,1,1,1,4.639344262,5,0,0,1,0,0,0,217,469,355.75,0,617900,171060,0,3464.922619,2524.450684,0,0,0,0,1,0,0,0,0,0,0,0.839438723,0.040003192,0.040133191,0.040000336,0.040424557,0.579487179,0.141025641,0.032786885,0.008196721,0.8,0.2,0.36875,0.1,0.6,-0.208333333,-0.25,-0.166666667,0,0,0.5,0,5800
653,10,209,0.612440188,0.999999992,0.76666666,8,5,1,0,4.5215311,5,0,0,0,1,0,0,217,469,374.25,0,617900,143700,0,4119.652062,2912.346759,2900,3800,3350,0,1,0,0,0,0,0,0,0.624275844,0.040007571,0.040266801,0.254845504,0.04060428,0.366604824,0.079437229,0.019138756,0,1,0,0.139015152,0.033333333,0.25,0,0,0,0,0,0.5,0,4400
653,9,606,0.501650164,0.999999997,0.685950411,7,5,1,0,5.02310231,10,0,0,0,0,1,0,217,609,372.2857143,0,617900,83840,0,4385.954545,2057.973259,3200,6700,4950,0,1,0,0,0,0,0,0,0.020014134,0.020015124,0.259096181,0.223638599,0.477235963,0.362446837,0.069457735,0.028052805,0.014851485,0.653846154,0.346153846,0.261729055,0.033333333,0.75,-0.183333333,-0.4,-0.075,0,0,0.5,0,1400
653,8,317,0.57142857,0.999999995,0.70854271,7,4,1,0,5.015772871,6,1,0,0,0,0,0,217,2100,743.8333333,2400,617900,122000,1940,3625.106383,2870.977948,1800,1800,1800,0,1,0,0,0,0,0,0,0.033453603,0.033340015,0.296492448,0.033366545,0.603347389,0.366515152,0.130787879,0.041009464,0.012618297,0.764705882,0.235294118,0.334848485,0.033333333,1,-0.2625,-0.5,-0.125,0.033333333,0.016666667,0.466666667,0.016666667,1300
653,11,294,0.660958902,0.999999995,0.806451609,5,1,0,0,5.234693878,9,1,0,0,0,0,0,217,2100,549.5,0,617900,98777.77778,0,3625.106383,2719.400992,5200,5200,5200,0,1,0,0,0,0,0,0,0.022532368,0.023236708,0.022439471,0.024193655,0.907597797,0.377727273,0.085984848,0.034013605,0.020408163,0.625,0.375,0.323636364,0.033333333,0.7,-0.252777778,-0.5,-0.05,0,0,0.5,0,1900
653,8,106,0.783018861,0.999999985,0.861538448,5,1,0,0,4.962264151,6,0,0,0,0,0,0,217,2500,737.8333333,3100,617900,226166.6667,2700,5355.235294,4285.340769,0,0,0,0,1,0,0,0,0,0,0,0.033333476,0.678073933,0.033333405,0.221925777,0.03333341,0.58125,0.163541667,0.075471698,0.028301887,0.727272727,0.272727273,0.40625,0.25,0.6,-0.429166667,-0.6,-0.1875,0.35,0.275,0.15,0.275,15700
653,7,292,0.614583331,0.999999994,0.799999995,3,1,1,0,4.914383562,4,0,0,0,0,1,0,217,302,245.3333333,0,617900,183100,0,3338.92228,2453.740433,3900,3900,3900,0,1,0,0,0,0,0,0,0.050001776,0.050003678,0.050002287,0.050001252,0.799991007,0.507740642,0.080233957,0.037671233,0.02739726,0.578947368,0.421052632,0.25661157,0.1,0.5,-0.2515625,-0.4,-0.05,0.85,-0.4,0.35,0.4,7000
653,9,765,0.373278236,0.999999998,0.463800904,6,5,1,0,4.407843137,10,0,0,0,0,1,0,217,583,400,469,617900,83186.9,469,3860.648379,2205.916464,1200,4300,2333.333333,0,1,0,0,0,0,0,0,0.020222589,0.020012084,0.02003667,0.020018669,0.919709988,0.448972648,0.161148689,0.048366013,0.018300654,0.725490196,0.274509804,0.364325202,0.05,1,-0.247222222,-0.5,-0.025,0.15,0.55,0.35,0.55,3100
653,9,262,0.580645159,0.999999993,0.714285709,3,2,1,0,4.240458015,6,0,0,0,0,1,0,217,583,369,1600,617900,125516.6667,853,3338.92228,2387.682394,1200,1200,1200,0,1,0,0,0,0,0,0,0.033476862,0.033333975,0.033343081,0.033333469,0.866512614,0.514232386,0.077497804,0.038167939,0.022900763,0.625,0.375,0.318522727,0.0625,0.6,-0.25462963,-0.8,-0.125,0,0,0.5,0,1500
